,,,,,,,,,,,,,
（林昀嫺老師）,,,,,,,,,,,,,
14 商標商品化,,,,,,,,,,,,,
==================,,,,,,,,,,,,,
1 個人合理使用 ,,,,,,,,,,,,,
2 編輯著作 ,,,,,,,,,,,,,
3 商業目的、營利目的 ,,,,,,,,,,,,,
4 原創性 ,,,,,,,,,,,,,
5 創作性 ,,,,,,,,,,,,,
6 非營利 ,,,,,,,,,,,,,
7 電子字典，電子辭典 ,,,,,,,,,,,,,
8 講義彙編 ,,,,,,,,,,,,,
9 學校授課需要 ,,,,,,,,,,,,,
10 著作潛在市場 ,,,,,,,,,,,,,
11 現在價值 ,,,,,,,,,,,,,
12 市場區分 ,,,,,,,,,,,,,
13 商業目的 ,,,,,,,,,,,,,
14 合理使用 ,,,,,,,,,,,,,
15 其他方法公開演出 ,,,,,,,,,,,,,
16 伴唱機 ,,,,,,,,,,,,,
17 視聽著作 ,,,,,,,,,,,,,
18 錄音著作 ,,,,,,,,,,,,,
19 表演 ,,,,,,,,,,,,,
20 專屬授權 ,,,,,,,,,,,,,
21 改作 ,,,,,,,,,,,,,
22 引用 ,,,,,,,,,,,,,
23 註明出處 ,,,,,,,,,,,,,
24 接觸 ,,,,,,,,,,,,,
25 合理使用概括事由 ,,,,,,,,,,,,,
26 重製 ,,,,,,,,,,,,,
27 合理使用 ,,,,,,,,,,,,,
28 單純開機 ,,,,,,,,,,,,,
29 再播送 ,,,,,,,,,,,,,
30 有線電視 ,,,,,,,,,,,,,
31 旅館 ,,,,,,,,,,,,,
32 抄襲 ,,,,,,,,,,,,,
33 實質相似 ,,,,,,,,,,,,,
34 明顯近似 ,,,,,,,,,,,,,
35 美術著作 ,,,,,,,,,,,,,
36 著作財產權之侵害 ,,,,,,,,,,,,,
37 圖形著作 ,,,,,,,,,,,,,
38 創作保護 ,,,,,,,,,,,,,
39 著作權登記 ,,,,,,,,,,,,,
40 著作權推定 ,,,,,,,,,,,,,
41 著作權註冊 ,,,,,,,,,,,,,
42 著作權標示 ,,,,,,,,,,,,,
43 合理使用判斷基準 ,,,,,,,,,,,,,
44 公益目的 ,,,,,,,,,,,,,
45 免費軟體 ,,,,,,,,,,,,,
46 個人參考 ,,,,,,,,,,,,,
47 意圖營利 ,,,,,,,,,,,,,
48 引用 ,,,,,,,,,,,,,
49 正當目的 ,,,,,,,,,,,,,
50 合理範圍 ,,,,,,,,,,,,,
51 註明出處 ,,,,,,,,,,,,,
52 改作權 ,,,,,,,,,,,,,
53 出租權 ,,,,,,,,,,,,,
54 散布權 ,,,,,,,,,,,,,
55 權利耗盡原則 ,,,,,,,,,,,,,
56 平行輸入 ,,,,,,,,,,,,,
57 科技保護措施 ,,,,,,,,,,,,,
58 破解 ,,,,,,,,,,,,,
59 改機晶片 ,,,,,,,,,,,,,
60 進入著作 ,,,,,,,,,,,,,
61 防盜拷措施 ,,,,,,,,,,,,,
62 編輯著作 ,,,,,,,,,,,,,
63 資料庫 ,,,,,,,,,,,,,
64 重製權 ,,,,,,,,,,,,,
65 原創性 ,,,,,,,,,,,,,
66 創作性 ,,,,,,,,,,,,,
67 資料之選擇及編排 ,,,,,,,,,,,,,
68 音樂著作 ,,,,,,,,,,,,,
69 公開演出 ,,,,,,,,,,,,,
70 公開播送 ,,,,,,,,,,,,,
71 合理使用判斷基準 ,,,,,,,,,,,,,
72 合理範圍 ,,,,,,,,,,,,,
73 教育目的 ,,,,,,,,,,,,,
74 非營利 ,,,,,,,,,,,,,
75 P2P檔案分享軟體 ,,,,,,,,,,,,,
76 媒介中立原則 ,,,,,,,,,,,,,
77 P2P條款 ,,,,,,,,,,,,,
78 P2P平台業者 ,,,,,,,,,,,,,
79 BT ,,,,,,,,,,,,,
80 誘使侵權責任 ,,,,,,,,,,,,,
81 提供網路語法連結技術,,,,,,,,,,,,,
==================,,,,,,,,,,,,,
1 秘密保持命令 ,,,,,,,,,,,,,
2 營業秘密 ,,,,,,,,,,,,,
3 工商秘密 ,,,,,,,,,,,,,
4 不正當方法 ,,,,,,,,,,,,,
5 洩漏 ,,,,,,,,,,,,,
6 取得 ,,,,,,,,,,,,,
7 使用 ,,,,,,,,,,,,,
8 保密協議 ,,,,,,,,,,,,,
9 損害賠償 ,,,,,,,,,,,,,
10 電路圖〈設計圖〉 ,,,,,,,,,,,,,
11 還原工程 ,,,,,,,,,,,,,
12 背信罪 ,,,,,,,,,,,,,
13 市場銷售量 ,,,,,,,,,,,,,
14 經濟價值 ,,,,,,,,,,,,,
15 生產流程 ,,,,,,,,,,,,,
16 產品特徵 ,,,,,,,,,,,,,
17 生產速率 ,,,,,,,,,,,,,
18 競爭優勢 ,,,,,,,,,,,,,
19 交易價值 ,,,,,,,,,,,,,
20 營業資料 ,,,,,,,,,,,,,
21 原料需求量 ,,,,,,,,,,,,,
22 配方資料 ,,,,,,,,,,,,,
23 競業價值 ,,,,,,,,,,,,,
24 競業利益 ,,,,,,,,,,,,,
25 保密協議書 ,,,,,,,,,,,,,
26 保護措施 ,,,,,,,,,,,,,
27 原創性,,,,,,,,,,,,,
==================,,,,,,,,,,,,,
1 授權 ,,,,,,,,,,,,,
2 再授權 ,,,,,,,,,,,,,
3 再再授權 ,,,,,,,,,,,,,
4 商標使用 ,,,,,,,,,,,,,
5 停止使用 ,,,,,,,,,,,,,
6 被授權人 ,,,,,,,,,,,,,
7 授權登記 ,,,,,,,,,,,,,
8 對抗主義 ,,,,,,,,,,,,,
9 廣告 ,,,,,,,,,,,,,
10 廣告行為 ,,,,,,,,,,,,,
11 授權廣告 ,,,,,,,,,,,,,
12 搶註 ,,,,,,,,,,,,,
13 先使用商標 ,,,,,,,,,,,,,
14 商標近似 ,,,,,,,,,,,,,
15 商品或服務類似 ,,,,,,,,,,,,,
16 其他關係 ,,,,,,,,,,,,,
17 實際銷售 ,,,,,,,,,,,,,
18 維權使用 ,,,,,,,,,,,,,
19 廣告 ,,,,,,,,,,,,,
20 真正使用 ,,,,,,,,,,,,,
21 虛偽使用 ,,,,,,,,,,,,,
22 連結性 ,,,,,,,,,,,,,
23 商標使用 ,,,,,,,,,,,,,
24 行銷目的 ,,,,,,,,,,,,,
25 商標廢止 ,,,,,,,,,,,,,
26 贈品 ,,,,,,,,,,,,,
27 屬地主義 ,,,,,,,,,,,,,
28 商業交易習慣 ,,,,,,,,,,,,,
29 行銷 ,,,,,,,,,,,,,
30 商標近似 ,,,,,,,,,,,,,
31 商品類似 ,,,,,,,,,,,,,
32 實際使用 ,,,,,,,,,,,,,
33 熟悉程度 ,,,,,,,,,,,,,
34 商標淡化 ,,,,,,,,,,,,,
35 商標識別性 ,,,,,,,,,,,,,
36 商品關聯性 ,,,,,,,,,,,,,
37 著名商標 ,,,,,,,,,,,,,
38 授權 ,,,,,,,,,,,,,
39 契約 ,,,,,,,,,,,,,
40 地緣 ,,,,,,,,,,,,,
41 業務往來 ,,,,,,,,,,,,,
42 其他關係 ,,,,,,,,,,,,,
43 商標近似 ,,,,,,,,,,,,,
44 混淆誤認 ,,,,,,,,,,,,,
45 服務類似 ,,,,,,,,,,,,,
46 消費者誤信 ,,,,,,,,,,,,,
47 著名商標 ,,,,,,,,,,,,,
48 商品/服務近似 ,,,,,,,,,,,,,
49 識別性 ,,,,,,,,,,,,,
50 外觀近似 ,,,,,,,,,,,,,
51 混同誤認之虞 ,,,,,,,,,,,,,
52 一字之差 ,,,,,,,,,,,,,
53 聯想 ,,,,,,,,,,,,,
54 相關消費者 ,,,,,,,,,,,,,
55 反向混淆 ,,,,,,,,,,,,,
56 真正混淆之存在 ,,,,,,,,,,,,,
57 外觀、讀音、觀念近似 ,,,,,,,,,,,,,
58 初始興趣混淆 ,,,,,,,,,,,,,
59 個案審查原則 ,,,,,,,,,,,,,
60 產品之關聯性或互補性 ,,,,,,,,,,,,,
61 消費者認知 ,,,,,,,,,,,,,
62 組合字商標 ,,,,,,,,,,,,,
63 商標授權 ,,,,,,,,,,,,,
64 類似商品 ,,,,,,,,,,,,,
65 互補關係 ,,,,,,,,,,,,,
66 經濟觀察法 ,,,,,,,,,,,,,
67 觀念近似 ,,,,,,,,,,,,,
68 市場調查 ,,,,,,,,,,,,,
69 正向混淆 ,,,,,,,,,,,,,
70 隔離觀察 ,,,,,,,,,,,,,
71 相當數量 ,,,,,,,,,,,,,
72 抽樣方法 ,,,,,,,,,,,,,
73 機率取樣 ,,,,,,,,,,,,,
74 非機率取樣 ,,,,,,,,,,,,,
75 比較主要部分原則 ,,,,,,,,,,,,,
76 通體觀察原則 ,,,,,,,,,,,,,
77 藥品 ,,,,,,,,,,,,,
78 醫藥用品 ,,,,,,,,,,,,,
79 相關消費者注意程度 ,,,,,,,,,,,,,
80 情事變更原則 ,,,,,,,,,,,,,
81 信賴保護原則 ,,,,,,,,,,,,,
82 評決時 ,,,,,,,,,,,,,
83 混淆誤認之虞 ,,,,,,,,,,,,,
84 商品/服務類似 ,,,,,,,,,,,,,
85 異時異地隔離觀察 ,,,,,,,,,,,,,
86 系列商品 ,,,,,,,,,,,,,
87 系列商標 ,,,,,,,,,,,,,
88 間接混淆 ,,,,,,,,,,,,,
89 多角化經營 ,,,,,,,,,,,,,
90 混淆誤認之虞 ,,,,,,,,,,,,,
91 說明性文字 ,,,,,,,,,,,,,
92 識別性 ,,,,,,,,,,,,,
93 商標近似 ,,,,,,,,,,,,,
94 商品/服務類似 ,,,,,,,,,,,,,
95 消費者認知 ,,,,,,,,,,,,,
96 聯想 ,,,,,,,,,,,,,
97 異時異地隔離觀察 ,,,,,,,,,,,,,
98 普通注意 ,,,,,,,,,,,,,
99 商標主要部分 ,,,,,,,,,,,,,
100 有關聯之來源 ,,,,,,,,,,,,,
101 著名商標 ,,,,,,,,,,,,,
102 減損識別性或信譽 ,,,,,,,,,,,,,
103 實際混淆誤認,,,,,,,,,,,,,
==================,,,,,,,,,,,,,
1 技術領域具通常知識者 ,,,,,,,,,,,,,
2 先前技術 ,,,,,,,,,,,,,
3 公開使用 ,,,,,,,,,,,,,
4 引證文件 ,,,,,,,,,,,,,
5 公用 ,,,,,,,,,,,,,
6 已見於刊物 ,,,,,,,,,,,,,
7 公開 ,,,,,,,,,,,,,
8 產品型錄 ,,,,,,,,,,,,,
9 教示因果關係 ,,,,,,,,,,,,,
10 反教示 ,,,,,,,,,,,,,
11 嘗試的顯著性 ,,,,,,,,,,,,,
12 進步性 ,,,,,,,,,,,,,
13 相類先前技術 ,,,,,,,,,,,,,
14 法律上虛擬的專家 ,,,,,,,,,,,,,
15 嚴格文義一致性 ,,,,,,,,,,,,,
16 擬制喪失新穎性 ,,,,,,,,,,,,,
17 新穎性 ,,,,,,,,,,,,,
18 公開刊行 ,,,,,,,,,,,,,
19 隱含技術 ,,,,,,,,,,,,,
20 紙面上之先前技術 ,,,,,,,,,,,,,
21 熟習該項技術者 ,,,,,,,,,,,,,
22 非顯而易見性 ,,,,,,,,,,,,,
23 單一先前技術資料 ,,,,,,,,,,,,,
24 相當性技術 ,,,,,,,,,,,,,
25 可專利要件 ,,,,,,,,,,,,,
26 直接推導 ,,,,,,,,,,,,,
27 直接置換 ,,,,,,,,,,,,,
28 本質固有 ,,,,,,,,,,,,,
29 發明人自己公開 ,,,,,,,,,,,,,
30 於開放空間實施 ,,,,,,,,,,,,,
31 發明說明 ,,,,,,,,,,,,,
32 申請專利範圍 ,,,,,,,,,,,,,
33 輔助性判斷因素 ,,,,,,,,,,,,,
34 克服技術上偏見 ,,,,,,,,,,,,,
35 無法預期的功效 ,,,,,,,,,,,,,
36 產業利用性 ,,,,,,,,,,,,,
37 實際的功效 ,,,,,,,,,,,,,
38 可信度 ,,,,,,,,,,,,,
39 可實施性 ,,,,,,,,,,,,,
40 醫藥發明 ,,,,,,,,,,,,,
41 醫藥組合物 ,,,,,,,,,,,,,
42 組合藥品 ,,,,,,,,,,,,,
43 充分揭露 ,,,,,,,,,,,,,
44 擬制新穎性 ,,,,,,,,,,,,,
45 專利範圍 ,,,,,,,,,,,,,
46 代謝化合物 ,,,,,,,,,,,,,
47 可實施性 ,,,,,,,,,,,,,
48 不當實驗 ,,,,,,,,,,,,,
49 必要揭露範圍 ,,,,,,,,,,,,,
50 可據以實施 ,,,,,,,,,,,,,
51 產業利用性 ,,,,,,,,,,,,,
52 寄存 ,,,,,,,,,,,,,
53 充分揭露 ,,,,,,,,,,,,,
54 據以實施 ,,,,,,,,,,,,,
55 過度實驗 ,,,,,,,,,,,,,
56 技術領域具通常知識者 ,,,,,,,,,,,,,
57 實施例 ,,,,,,,,,,,,,
58 無須過度實驗,,,,,,,,,,,,,
==================,,,,,,,,,,,,,
1 新證據 ,,,,,,,,,,,,,
2 訴訟遲延 ,,,,,,,,,,,,,
3 爭點主義 ,,,,,,,,,,,,,
4 當事人進行主義 ,,,,,,,,,,,,,
5 紛爭解決一次性 ,,,,,,,,,,,,,
6 專利申請範圍更正 ,,,,,,,,,,,,,
7 專利權一部撤銷 ,,,,,,,,,,,,,
8 紛爭解決一次性 ,,,,,,,,,,,,,
9 孤立的撤銷訴訟 ,,,,,,,,,,,,,
10 裁量瑕疵 ,,,,,,,,,,,,,
11 裁量怠惰 ,,,,,,,,,,,,,
12 課予義務訴訟 ,,,,,,,,,,,,,
13 闡明義務 ,,,,,,,,,,,,,
14 課予義務之訴 ,,,,,,,,,,,,,
15 闡明權 ,,,,,,,,,,,,,
16 行政裁量權,,,,,,,,,,,,,
（呂麗慧老師）,,,,,,,,,,,,,
1 一般侵權行為 ,,,,,,,,,,,,,
2 特殊侵權行為 ,,,,,,,,,,,,,
3 虛偽陳述 ,,,,,,,,,,,,,
4 偽證 ,,,,,,,,,,,,,
5 權利濫用 ,,,,,,,,,,,,,
6 第三人異議之訴 ,,,,,,,,,,,,,
7 事實上處分權 ,,,,,,,,,,,,,
8 登記 ,,,,,,,,,,,,,
9 侵害債權 ,,,,,,,,,,,,,
10 處分自己財產 ,,,,,,,,,,,,,
11 共同侵權行為 ,,,,,,,,,,,,,
12 通謀行為 ,,,,,,,,,,,,,
13 過失造意 ,,,,,,,,,,,,,
14 造意人之共同侵權行為 ,,,,,,,,,,,,,
15 造意人 ,,,,,,,,,,,,,
16 公務員侵權責任 ,,,,,,,,,,,,,
17 超額貸款 ,,,,,,,,,,,,,
18 民法第186條之第三人 ,,,,,,,,,,,,,
19 警械使用條例 ,,,,,,,,,,,,,
20 國家賠償 ,,,,,,,,,,,,,
21 用槍不當 ,,,,,,,,,,,,,
22 法定代理人侵權責任 ,,,,,,,,,,,,,
23 保護教養義務 ,,,,,,,,,,,,,
24 監護權無從行使 ,,,,,,,,,,,,,
25 法定代理人之責任 ,,,,,,,,,,,,,
26 不真正連帶債務 ,,,,,,,,,,,,,
27 靠行 ,,,,,,,,,,,,,
28 僱傭關係 ,,,,,,,,,,,,,
29 動物占有人責任 ,,,,,,,,,,,,,
30 動物保護法 ,,,,,,,,,,,,,
31 工作物設置或保管欠缺 ,,,,,,,,,,,,,
32 國營事業 ,,,,,,,,,,,,,
33 與有過失 ,,,,,,,,,,,,,
34 定作或指示過失 ,,,,,,,,,,,,,
35 法人侵權行為能力 ,,,,,,,,,,,,,
36 動力車輛駕駛人 ,,,,,,,,,,,,,
37 危險製造人責任 ,,,,,,,,,,,,,
38 醫療行為 ,,,,,,,,,,,,,
39 共同侵權行為人 ,,,,,,,,,,,,,
40 共同加害行為 ,,,,,,,,,,,,,
41 幫助人 ,,,,,,,,,,,,,
42 共同危險行為 ,,,,,,,,,,,,,
43 放天燈 ,,,,,,,,,,,,,
44 僱用人侵權責任 ,,,,,,,,,,,,,
45 僱用人之求償權 ,,,,,,,,,,,,,
46 連帶債務之免除 ,,,,,,,,,,,,,
47 動力車輛駕駛人責任 ,,,,,,,,,,,,,
48 受僱人執行職務 ,,,,,,,,,,,,,
49 盜買賣股票 ,,,,,,,,,,,,,
50 執行職務範圍 ,,,,,,,,,,,,,
51 利用職務上機會 ,,,,,,,,,,,,,
52 舉證責任 ,,,,,,,,,,,,,
53 商品輸入業者 ,,,,,,,,,,,,,
54 通常使用 ,,,,,,,,,,,,,
55 定作過失 ,,,,,,,,,,,,,
56 指示過失 ,,,,,,,,,,,,,
57 工作物 ,,,,,,,,,,,,,
58 電源線 ,,,,,,,,,,,,,
59 建築物之成分 ,,,,,,,,,,,,,
60 設置欠缺 ,,,,,,,,,,,,,
61 保管欠缺 ,,,,,,,,,,,,,
62 工作物所有人 ,,,,,,,,,,,,,
63 一般危險責任 ,,,,,,,,,,,,,
64 危險工作或活動 ,,,,,,,,,,,,,
65 事業經營人 ,,,,,,,,,,,,,
66 電力公司 ,,,,,,,,,,,,,
67 工作物設置欠缺 ,,,,,,,,,,,,,
68 工作物保管欠缺 ,,,,,,,,,,,,,
69 工作物瑕疵 ,,,,,,,,,,,,,
70 遊樂設施 ,,,,,,,,,,,,,
71 保護他人之法律 ,,,,,,,,,,,,,
72 相當因果關係 ,,,,,,,,,,,,,
73 背於善良風俗之方法 ,,,,,,,,,,,,,
74 損害 ,,,,,,,,,,,,,
75 個人法益 ,,,,,,,,,,,,,
76 建築技術規則 ,,,,,,,,,,,,,
77 侵權行為 ,,,,,,,,,,,,,
78 損害賠償 ,,,,,,,,,,,,,
79 名譽權 ,,,,,,,,,,,,,
80 過失 ,,,,,,,,,,,,,
81 侵害 ,,,,,,,,,,,,,
82 指封 ,,,,,,,,,,,,,
83 錯誤 ,,,,,,,,,,,,,
84 純經濟損失 ,,,,,,,,,,,,,
85 承攬 ,,,,,,,,,,,,,
86 推定過失 ,,,,,,,,,,,,,
87 道路交通安全規則 ,,,,,,,,,,,,,
88 勞動能力 ,,,,,,,,,,,,,
89 權利 ,,,,,,,,,,,,,
90 防衛 ,,,,,,,,,,,,,
91 阻卻違法 ,,,,,,,,,,,,,
92 利益 ,,,,,,,,,,,,,
93 違法性 ,,,,,,,,,,,,,
94 自由 ,,,,,,,,,,,,,
95 勞工保險 ,,,,,,,,,,,,,
96 精神分裂病 ,,,,,,,,,,,,,
97 誘發 ,,,,,,,,,,,,,
98 肖像權 ,,,,,,,,,,,,,
99 人格權 ,,,,,,,,,,,,,
100 言論自由,,,,,,,,,,,,,
（蔡穎芳老師）,,,,,,,,,,,,,
1 股東盈餘分派請求權 ,,,,,,,,,,,,,
2 變更盈餘分配決議 ,,,,,,,,,,,,,
3 股東常會 ,,,,,,,,,,,,,
4 股東臨時會 ,,,,,,,,,,,,,
5 禁止轉讓 ,,,,,,,,,,,,,
6 限制轉讓 ,,,,,,,,,,,,,
7 董事辭任 ,,,,,,,,,,,,,
8 清算人 ,,,,,,,,,,,,,
9 清算人代表權 ,,,,,,,,,,,,,
10 解散 ,,,,,,,,,,,,,
11 清算 ,,,,,,,,,,,,,
12 清算完結 ,,,,,,,,,,,,,
13 薪資報酬 ,,,,,,,,,,,,,
14 薪資酬勞 ,,,,,,,,,,,,,
15 特別利益 ,,,,,,,,,,,,,
16 監察人股東會召集權 ,,,,,,,,,,,,,
17 發信主義 ,,,,,,,,,,,,,
18 侵權行為 ,,,,,,,,,,,,,
19 股東訴權 ,,,,,,,,,,,,,
20 公司負責人 ,,,,,,,,,,,,,
21 公司侵權行為 ,,,,,,,,,,,,,
22 特殊侵權責任 ,,,,,,,,,,,,,
23 法令特別責任 ,,,,,,,,,,,,,
24 法人股東 ,,,,,,,,,,,,,
25 表決權行使 ,,,,,,,,,,,,,
26 公司轉投資 ,,,,,,,,,,,,,
27 公司為合夥人 ,,,,,,,,,,,,,
28 經理人委任 ,,,,,,,,,,,,,
29 否認公司法人格 ,,,,,,,,,,,,,
30 公司貸放 ,,,,,,,,,,,,,
31 違法貸放 ,,,,,,,,,,,,,
32 公司保證 ,,,,,,,,,,,,,
33 債務承擔 ,,,,,,,,,,,,,
34 隱存保證背書 ,,,,,,,,,,,,,
35 背書 ,,,,,,,,,,,,,
36 監察人之召集權 ,,,,,,,,,,,,,
37 股東會召集權人 ,,,,,,,,,,,,,
38 股東會決議 ,,,,,,,,,,,,,
39 董監事選舉 ,,,,,,,,,,,,,
40 修訂章程 ,,,,,,,,,,,,,
41 解任董事 ,,,,,,,,,,,,,
42 出席人數不足法定數額 ,,,,,,,,,,,,,
43 表決權拘束契約 ,,,,,,,,,,,,,
44 空白委託書 ,,,,,,,,,,,,,
45 全權委託書 ,,,,,,,,,,,,,
46 股東會決議撤銷權 ,,,,,,,,,,,,,
47 公司重大行為 ,,,,,,,,,,,,,
48 主要部份之營業財產 ,,,,,,,,,,,,,
49 質與量分析 ,,,,,,,,,,,,,
50 經理人權限 ,,,,,,,,,,,,,
51 反面表決 ,,,,,,,,,,,,,
52 揭穿公司面紗原則 ,,,,,,,,,,,,,
53 法人格否認理論 ,,,,,,,,,,,,,
54 股份收買請求權 ,,,,,,,,,,,,,
55 公平價格 ,,,,,,,,,,,,,
56 放棄表決權 ,,,,,,,,,,,,,
57 控制權溢價 ,,,,,,,,,,,,,
58 現金逐出合併 ,,,,,,,,,,,,,
59 定暫時狀態假處分 ,,,,,,,,,,,,,
60 出席定足數 ,,,,,,,,,,,,,
61 表決權 ,,,,,,,,,,,,,
62 股東會決議不成立 ,,,,,,,,,,,,,
63 臨時動議 ,,,,,,,,,,,,,
64 假決議 ,,,,,,,,,,,,,
65 少數股東召集權 ,,,,,,,,,,,,,
66 非法徵求委託書 ,,,,,,,,,,,,,
67 聲請宣告公司破產 ,,,,,,,,,,,,,
68 董事 ,,,,,,,,,,,,,
69 債權人 ,,,,,,,,,,,,,
70 競業禁止 ,,,,,,,,,,,,,
71 同類業務 ,,,,,,,,,,,,,
72 歸入權 ,,,,,,,,,,,,,
73 經理人資格之認定 ,,,,,,,,,,,,,
74 實質認定 ,,,,,,,,,,,,,
75 形式認定 ,,,,,,,,,,,,,
76 指揮監督 ,,,,,,,,,,,,,
77 協理 ,,,,,,,,,,,,,
78 忠實義務 ,,,,,,,,,,,,,
79 董事受任人義務 ,,,,,,,,,,,,,
80 股東代表訴訟 ,,,,,,,,,,,,,
81 衍生訴訟 ,,,,,,,,,,,,,
82 派生訴訟 ,,,,,,,,,,,,,
83 股東代位訴訟 ,,,,,,,,,,,,,
84 解任董事 ,,,,,,,,,,,,,
85 股份平等原則 ,,,,,,,,,,,,,
86 一次整批表決 ,,,,,,,,,,,,,
87 包裹式表決 ,,,,,,,,,,,,,
88 解任董事 ,,,,,,,,,,,,,
89 假決議 ,,,,,,,,,,,,,
90 股東會決議 ,,,,,,,,,,,,,
91 股東會召集程序 ,,,,,,,,,,,,,
92 召集權人 ,,,,,,,,,,,,,
93 董事會決議 ,,,,,,,,,,,,,
94 董事會召集程序違法 ,,,,,,,,,,,,,
95 報酬請求權 ,,,,,,,,,,,,,
96 董事會 ,,,,,,,,,,,,,
97 股東決議 ,,,,,,,,,,,,,
98 撤銷公開發行 ,,,,,,,,,,,,,
99 董事會權限 ,,,,,,,,,,,,,
100 撤銷股東會決議 ,,,,,,,,,,,,,
101 股份收回 ,,,,,,,,,,,,,
102 公司取得自己股份 ,,,,,,,,,,,,,
103 庫藏股 ,,,,,,,,,,,,,
104 退股 ,,,,,,,,,,,,,
105 股份轉讓 ,,,,,,,,,,,,,
106 登記 ,,,,,,,,,,,,,
107 股東名簿 ,,,,,,,,,,,,,
108 盈餘分派 ,,,,,,,,,,,,,
109 善意 ,,,,,,,,,,,,,
110 濫用表決權 ,,,,,,,,,,,,,
111 股東平等原則 ,,,,,,,,,,,,,
112 權利濫用 ,,,,,,,,,,,,,
113 股東會 ,,,,,,,,,,,,,
114 撤銷股東會決議 ,,,,,,,,,,,,,
115 於決議無影響 ,,,,,,,,,,,,,
116 確認之訴 ,,,,,,,,,,,,,
117 確認利益 ,,,,,,,,,,,,,
118 股東會決議不成立 ,,,,,,,,,,,,,
119 偽造股東會決議紀錄 ,,,,,,,,,,,,,
120 無召集權人 ,,,,,,,,,,,,,
121 股東會之召集 ,,,,,,,,,,,,,
122 股東會決議之瑕疵 ,,,,,,,,,,,,,
123 股東會表決無異議通過 ,,,,,,,,,,,,,
124 股東會決議方法瑕疵 ,,,,,,,,,,,,,
125 股東會決議效力 ,,,,,,,,,,,,,
126 董事不足額選任 ,,,,,,,,,,,,,
127 監察人不足額選任 ,,,,,,,,,,,,,
128 決議內容違反章程 ,,,,,,,,,,,,,
129 董事會決議 ,,,,,,,,,,,,,
130 出席定足數 ,,,,,,,,,,,,,
131 累積投票制 ,,,,,,,,,,,,,
132 股東會召集通知 ,,,,,,,,,,,,,
133 發信主義 ,,,,,,,,,,,,,
134 召集權人 ,,,,,,,,,,,,,
135 召開地點不當 ,,,,,,,,,,,,,
136 決議無效 ,,,,,,,,,,,,,
137 決議得撤銷 ,,,,,,,,,,,,,
138 決議不存在 ,,,,,,,,,,,,,
139 法人股東 ,,,,,,,,,,,,,
140 決議不成立 ,,,,,,,,,,,,,
141 決議撤銷 ,,,,,,,,,,,,,
142 當場異議 ,,,,,,,,,,,,,
143 股東會決議瑕疵 ,,,,,,,,,,,,,
144 鼓掌表決 ,,,,,,,,,,,,,
145 鼓掌通過 ,,,,,,,,,,,,,
146 決議方法 ,,,,,,,,,,,,,
147 無異議鼓掌通過 ,,,,,,,,,,,,,
148 迴避義務 ,,,,,,,,,,,,,
149 利害關係 ,,,,,,,,,,,,,
150 撤銷訴權 ,,,,,,,,,,,,,
151 未出席股東 ,,,,,,,,,,,,,
152 定足數 ,,,,,,,,,,,,,
153 決議方法瑕疵 ,,,,,,,,,,,,,
154 多數決 ,,,,,,,,,,,,,
155 董事會 ,,,,,,,,,,,,,
156 召集 ,,,,,,,,,,,,,
157 到達主義 ,,,,,,,,,,,,,
158 董事會決議瑕疵 ,,,,,,,,,,,,,
159 股東會董事會權限分配 ,,,,,,,,,,,,,
160 臨時動議 ,,,,,,,,,,,,,
161 臨時股東會召集 ,,,,,,,,,,,,,
162 變更章程 ,,,,,,,,,,,,,
163 召集事由 ,,,,,,,,,,,,,
164 修正案 ,,,,,,,,,,,,,
165 議事手冊 ,,,,,,,,,,,,,
166 利益迴避 ,,,,,,,,,,,,,
167 董事會召集通知 ,,,,,,,,,,,,,
168 承認會計表冊 ,,,,,,,,,,,,,
169 選任檢查人 ,,,,,,,,,,,,,
170 查核表冊 ,,,,,,,,,,,,,
171 迴避 ,,,,,,,,,,,,,
172 未當場表示異議 ,,,,,,,,,,,,,
173 法人代表個人持有股份 ,,,,,,,,,,,,,
174 委託經營 ,,,,,,,,,,,,,
175 信託 ,,,,,,,,,,,,,
176 監察人兼職禁止 ,,,,,,,,,,,,,
177 強制規定 ,,,,,,,,,,,,,
178 特別決議 ,,,,,,,,,,,,,
179 表決權限制 ,,,,,,,,,,,,,
180 控制從屬公司 ,,,,,,,,,,,,,
181 關係企業 ,,,,,,,,,,,,,
182 實質控制從屬關係 ,,,,,,,,,,,,,
183 形式控制從屬關係 ,,,,,,,,,,,,,
184 董事酬勞 ,,,,,,,,,,,,,
185 董事報酬 ,,,,,,,,,,,,,
186 股東會追認 ,,,,,,,,,,,,,
187 薪資報酬委員會 ,,,,,,,,,,,,,
188 監察人 ,,,,,,,,,,,,,
189 自己交易 ,,,,,,,,,,,,,
190 自己代理 ,,,,,,,,,,,,,
191 雙方代理 ,,,,,,,,,,,,,
192 決議解任董事 ,,,,,,,,,,,,,
193 董事長代理人 ,,,,,,,,,,,,,
194 董事缺額 ,,,,,,,,,,,,,
195 提前解任董事 ,,,,,,,,,,,,,
196 全面改選董事 ,,,,,,,,,,,,,
197 股東會主席 ,,,,,,,,,,,,,
198 董事會決議方法違法 ,,,,,,,,,,,,,
199 董事會決議瑕疵 ,,,,,,,,,,,,,
200 股東會決議效力 ,,,,,,,,,,,,,
201 召集程序 ,,,,,,,,,,,,,
202 股東會決議瑕疵 ,,,,,,,,,,,,,
